id,cultura,tipo_solo,ph,umidade_pct,irrigacao_horas,n_mgkg,p_mgkg,k_mgkg,producao_ton_ha
522,cana,latossolo,6.39,22.4,0.9,1123.9580701480375,45.06511297574284,169.0457518288409,77.2151900320207
523,soja,massape,4.65,22.6,0.9,894.6969502542083,56.132924701036565,268.80618326237635,3.4761393401535674
524,laranja,massape,7.21,19.6,1.9,975.6141592002806,37.184970914891984,139.4430825615202,29.605133211237717
525,cana,misturado,7.23,16.3,0.5,811.5986336079193,73.2807347402195,160.0925043738299,85.66950761506614
526,cana,massape,6.84,21.0,6.3,1164.1695812441415,31.079805484675894,206.88131090128712,79.88647421452397
527,laranja,arenoso,4.52,11.2,2.9,519.0522241130521,57.17082179875738,180.59423391691632,24.830358887420903
528,soja,misturado,4.67,34.0,2.8,655.8951650563909,65.68007125955383,180.98876882293183,2.8446330379855103
529,,arenoso,5.18,27.3,3.3,975.9421048469115,42.35067369059395,144.2884528849197,3.0541008182443643
530,cana,argiloso,4.89,33.7,6.6,1250.1221502461872,28.305340332927543,,91.82578013860225
531,laranja,arenoso,5.7,14.1,8.7,854.979960048246,62.33294383923532,104.69108773640826,34.989128710619966
532,soja,argiloso,7.27,31.7,7.6,731.5258388545312,48.05092965075383,179.18239525808298,3.8004397368969274
533,laranja,argiloso,5.92,29.8,7.3,1100.1325410316688,57.19974108902615,177.81326579991855,28.7271150808744
534,laranja,arenoso,4.54,26.3,4.8,964.7396884029799,43.35818101744024,193.02987166162816,34.98647030340818
535,cana,misturado,5.35,24.9,6.9,1158.042762398849,70.97887023483595,120.71373176679927,81.31818846567063
536,soja,massape,4.63,16.5,5.5,641.9297830511316,13.244879216904774,199.80806396271635,2.7835813269939713
537,cana,massape,4.61,30.0,2.2,1142.3336972021852,50.64266326925602,218.00008728887622,108.05049303052331
538,soja,argiloso,5.33,21.5,2.1,590.3085086463457,65.12624225627397,77.16251290342437,3.5131233145827077
539,soja,argiloso,5.33,9.9,3.0,842.3655707690266,46.580085672440944,132.18764523855563,2.6861476997840317
540,soja,misturado,6.86,16.4,9.1,982.5565505647853,49.535380395253675,220.5014149176503,3.9236194314549446
541,soja,,7.42,33.3,5.5,937.2026756398188,38.489822811494875,111.02665800882687,3.002631005956486
542,soja,arenoso,5.61,31.0,7.3,1112.1184671964734,45.31032761799926,181.7257516310004,3.0896470969099465
543,laranja,argiloso,5.79,34.5,3.5,534.6679965981552,19.922150802955425,150.5145601201459,33.10691569541602
544,cana,massape,7.03,25.0,4.1,928.2014959398074,34.22353001070463,169.8527592854105,101.34048536388033
545,laranja,misturado,5.3,14.7,1.3,1139.9284065567895,33.198673093466574,152.34337816153268,22.99630485779368
546,soja,arenoso,4.97,12.4,1.7,911.8588454144193,55.03685986543947,194.7702590738563,3.8883963048107115
547,cana,misturado,7.06,13.0,8.3,671.5320640466596,36.42945361068398,88.70897184816731,95.4908415569133
548,soja,arenoso,4.64,8.5,5.8,1101.5014789653305,36.8628667509027,95.2006053526628,2.9801004752245435
549,cana,arenoso,6.36,18.5,,770.3379459712609,39.331149595722906,237.8708130160114,82.04912482859794
550,laranja,argiloso,6.19,,8.0,735.1353975874243,33.77032946227024,276.0217967991191,35.58067948286779
551,cana,misturado,5.54,19.1,2.5,709.9728494232986,49.03533403892546,149.67483368241827,66.27326076870048
552,cana,misturado,5.45,33.2,9.8,860.2629774102074,50.66447204149364,252.91596252910256,101.56857251070663
553,cana,massape,6.82,19.6,3.4,936.6120440745741,57.37527869582639,103.69352117918864,95.1568855340383
554,cana,massape,4.76,31.7,3.4,646.1799890593841,54.791251234319134,,91.10968914724839
555,cana,argiloso,5.21,24.3,3.1,687.2708246540112,53.29136617477051,237.4492507047223,86.58034826285208
556,soja,argiloso,6.7,14.7,1.2,761.1034248275564,40.06547499003835,198.2463917174015,4.088055192984991
557,cana,latossolo,6.14,17.6,1.1,709.0022704226719,39.103443744931816,246.3856258759355,110.41508320845884
558,cana,massape,4.88,10.3,6.5,907.351645309886,31.931834964773156,178.1133461435403,77.61724299978815
559,laranja,arenoso,7.15,17.0,8.8,972.2443192801761,31.66134466658848,89.24723540914349,31.061023936158335
560,cana,misturado,5.68,26.3,7.9,944.7747620533186,47.91392114518891,163.4146414501606,107.49251796613399
561,laranja,argiloso,6.98,9.9,1.4,945.0663777495605,34.20875938829879,222.1201523080806,24.07477709499995
562,soja,misturado,6.86,13.5,5.5,1234.1983430577222,67.02486200033938,,3.3972558297247506
563,,misturado,6.37,18.3,1.1,984.7367199254311,44.437487653882606,132.81398888965686,97.04650530738989
564,laranja,latossolo,5.98,34.5,0.5,1056.7928495778494,67.5208516073931,179.03120417784734,17.925532975294654
565,laranja,massape,7.44,29.2,6.6,817.0768500446054,,116.4296240672883,32.14277614348945
566,soja,argiloso,4.93,27.8,5.4,1088.8012285322982,33.34145348292433,167.73002898681003,
567,,misturado,6.68,11.1,0.8,807.5294952413356,44.06930717127273,153.8100878802874,87.30797637946802
568,cana,argiloso,5.07,29.1,0.3,982.289665517718,19.898214883234257,120.57513235509477,98.73213821070182
569,laranja,arenoso,5.51,29.2,9.9,625.7266263635236,47.85638032597927,208.84423391204484,16.054096520300355
570,cana,latossolo,5.43,24.2,0.3,933.2468263976243,34.713473882320244,188.75927633704643,94.43030665292676
571,,arenoso,7.34,34.7,4.4,704.9239529661324,28.298129876771082,128.77976494280244,38.19164492315416
572,cana,argiloso,7.4,16.8,5.0,1087.2071308967816,67.8322013782207,149.10232410359558,78.60038800400963
573,laranja,argiloso,5.05,33.4,1.2,1075.175292399757,60.45881611476431,133.72346400912977,30.88345073392062
574,cana,massape,4.57,32.7,1.7,806.6745224881814,60.045584681436935,111.68114164542285,101.02343596839266
575,soja,misturado,6.66,8.3,3.5,1309.9149857249079,56.731669149764166,48.10381965557785,2.6628219807160103
576,cana,misturado,5.75,20.2,7.6,842.824340761305,26.476664338113256,120.97033533863566,94.08843710240504
577,cana,arenoso,4.77,34.4,5.1,577.5962198654945,38.99280760789743,112.55835010106264,97.28519479117337
578,soja,latossolo,6.55,10.8,6.4,744.176405927464,39.907445377951696,156.89344247012153,3.555448087974707
579,cana,misturado,6.14,22.8,9.9,691.1717955284298,19.35394388851603,176.44192809169473,86.03947230646146
580,soja,massape,7.44,34.4,7.7,975.9204203572509,36.64498357734016,101.8689198118269,2.8998348872775495
581,cana,arenoso,5.18,23.0,4.3,652.9273946655095,36.808530365744346,172.40984170362032,101.69708024243492
582,laranja,arenoso,5.71,13.1,4.5,792.1571968387509,46.88998421242443,92.6252530279995,28.172517826158288
583,laranja,massape,6.13,23.7,6.2,962.9104341073539,82.98581400357514,142.48244906169268,23.48059793688202
584,cana,latossolo,6.88,13.5,6.7,927.7291789423605,44.68655585092892,113.85485396035,81.18369003502518
585,cana,massape,6.15,22.0,5.0,897.4712375316441,46.89771681854501,194.77041828474262,89.42062589601612
586,cana,latossolo,6.34,10.0,6.4,925.2001038088134,41.24684590853787,157.0063859996759,66.26578051738947
587,laranja,massape,5.18,24.3,0.2,825.8999804984691,,143.38992445009325,28.08965176292059
588,cana,massape,7.04,22.0,4.3,579.2495888667339,28.891241870313344,112.4850143931069,79.99747339530413
589,laranja,argiloso,5.79,28.0,2.8,820.632355851071,73.44056242730909,130.26952149740765,34.68013240682994
590,soja,arenoso,4.92,25.0,1.3,993.7499568630572,43.137611887997714,259.74364873956307,2.550043761084908
591,laranja,,6.49,22.8,1.0,872.6130022781191,39.07215250453403,119.93495275664723,32.69378821251242
592,laranja,massape,5.15,26.6,6.0,978.2976746261002,59.550556104956996,178.76441505578902,35.08547412801258
593,soja,misturado,4.79,11.9,5.2,782.6433940981029,31.6361611193272,143.24122098673868,
594,laranja,arenoso,7.09,24.1,,1098.8672159755856,55.78876474583,177.04951887444227,19.414087570964625
595,cana,misturado,5.88,12.6,4.7,388.7364265057332,66.07755083393042,200.21855236159433,106.43080055879776
596,cana,arenoso,6.75,33.0,4.9,928.2881025846709,41.379858413954864,128.7612904007354,74.14753541676481
597,laranja,misturado,5.37,9.8,2.0,1169.7760694242556,75.79262419619806,192.58640558670737,43.47414560244225
598,cana,massape,6.86,19.6,6.5,1199.5397032082926,54.66437289391881,315.3983686203503,63.329919573758005
599,laranja,massape,4.84,26.8,7.8,853.6347661515049,54.85041389496644,184.0523996515023,28.850237024935602
600,cana,argiloso,5.57,20.4,7.9,634.7603688714232,65.48798002778985,246.81488787598778,84.71927515296738
601,cana,misturado,7.43,10.5,6.0,1173.2945684686717,69.4610243195456,178.86276000639685,82.50165078922052
602,laranja,latossolo,6.88,22.9,5.1,889.6269666388879,48.9275847960957,94.08230266814962,30.31481180352891
603,cana,argiloso,5.99,25.3,0.6,868.2060921460238,56.95358162065406,166.541639835179,91.24775709674881
604,laranja,misturado,5.52,27.0,2.9,721.4290718244539,65.94512239741391,130.17697222740415,27.16170508685448
605,cana,misturado,7.12,18.1,0.9,650.0225038283486,27.572833854578445,114.24355816094558,72.82991267407276
606,cana,,6.13,23.2,9.6,1012.7726337848709,19.057464005510283,145.64488737586285,97.57312437089655
607,soja,massape,6.78,20.2,1.4,1033.9742909517322,,140.71499527627486,3.5512210652331344
608,soja,misturado,6.76,26.1,1.5,940.3088003598843,18.6976296387093,86.40450565242834,3.3458334762464297
609,laranja,massape,4.55,23.8,8.9,747.1908436812314,40.290073555380715,312.5076950831875,30.981837412086797
610,soja,argiloso,,22.2,,687.00023497817,49.71560301298706,198.47225486833182,3.607576580036452
611,laranja,massape,6.48,14.7,7.7,613.5502689560215,40.865418509173104,164.6634147505269,24.1913397825934
612,soja,arenoso,4.98,8.1,0.1,787.8909647844054,42.876104278444636,155.39280667505838,3.524272149392722
613,cana,latossolo,5.27,12.7,0.0,698.8292870502072,29.975002295686124,222.14091717731378,78.36357129377988
614,laranja,misturado,7.34,11.2,3.8,558.1380609417909,56.82215315956416,274.5342217385696,32.010166782934
615,laranja,latossolo,6.18,20.1,1.4,1030.2690024706096,29.048049493164903,191.10512232075448,27.038002067883845
616,cana,massape,6.75,24.5,0.2,636.1872277030066,13.456474034174498,157.27156228705925,92.34063488418064
617,laranja,misturado,6.17,13.8,4.6,1096.7845362861467,41.8899184120017,238.358644318657,25.831023501452385
618,laranja,massape,6.16,33.4,9.4,978.8143420226927,58.72529887379934,158.54155457615167,31.318512179688366
619,soja,arenoso,4.78,8.2,3.2,958.8682375236798,46.197461878244646,176.11888857750608,2.9084923083535963
620,laranja,argiloso,5.53,28.9,6.6,1233.0618092120183,27.528044773796477,210.06065520191027,28.180844399317312
621,cana,misturado,5.35,24.9,6.5,642.8394731870951,46.52926451109504,126.8112517275444,96.7675901813192
622,soja,arenoso,5.67,18.1,2.5,1074.7543992097592,51.574555571525245,25.449936155646157,3.48688186289837
623,soja,arenoso,6.9,9.4,6.5,840.4714853957141,46.3547503727839,123.89518648019886,3.3768114933796842
624,cana,misturado,5.62,24.9,2.1,1414.214031325908,41.0312362966712,196.38005576276316,106.64273607580768
625,cana,massape,5.86,18.4,1.2,823.8411137721581,52.290580224641225,192.15305386309072,97.28364242186706
626,soja,arenoso,5.69,33.3,7.0,791.5383327748764,18.92359645769782,230.5602065647561,3.642215979701251
627,laranja,latossolo,4.78,22.6,1.1,985.1071549714533,31.590669138561292,,31.290138894582526
628,soja,arenoso,5.82,33.4,10.0,858.2182935582721,25.421878532920346,244.85551457680583,3.6130787488986655
629,cana,massape,5.09,14.0,1.8,748.3074075400261,65.22579557982235,161.10406982711766,104.88522412662597
630,soja,massape,5.06,27.6,5.9,705.9446432128325,55.68047581482581,186.26478975382082,3.132932524911602
631,,latossolo,4.78,24.7,4.1,1191.6408976774806,47.77687551471026,204.21676549765834,97.11284758330291
632,soja,arenoso,5.57,28.0,1.3,667.3076736200017,23.240675199707876,67.10006238637816,3.44259515550991
633,laranja,massape,6.77,13.8,,944.6175120761,56.16221683422179,89.70616844238451,26.084412314330034
634,soja,misturado,5.33,26.0,6.2,1111.2368279252191,65.79810202487724,87.71456897596525,3.260109958783488
635,soja,argiloso,5.44,21.4,8.1,1120.8989970885266,53.57242104695344,214.33303109092915,3.387661872618537
636,cana,argiloso,6.43,28.1,8.4,779.669519563712,44.472338752446646,131.6726032956463,74.68071918796693
637,cana,argiloso,5.09,16.8,4.8,858.7630398748474,54.47577047775923,271.6549183994831,95.36815330600535
638,cana,arenoso,7.19,32.0,7.8,819.9612997971254,49.09374171379034,150.20255849353555,83.76578291093153
639,soja,latossolo,6.06,10.3,6.7,592.996247466825,58.89114350459608,61.717569115109924,3.3339716648970694
640,laranja,massape,5.84,29.8,7.2,1007.503476604023,58.5552846268943,109.65494935768896,34.786012749639035
641,cana,misturado,6.17,31.3,4.9,907.7007291269617,41.6840169508451,157.04258179315966,86.55697846272163
642,cana,misturado,5.0,30.1,6.3,1188.1170161203759,35.09037925673835,180.91139185160876,103.63202133305326
643,soja,arenoso,6.34,21.8,8.1,735.3589805397154,39.002655889707334,90.90973631505759,3.0900741964419423
644,cana,argiloso,5.59,19.8,4.0,,53.03775502507401,184.10884630837626,71.8351619344642
645,laranja,arenoso,7.19,34.9,8.1,,39.90840522303287,200.1325654227574,26.550034265275585
646,laranja,latossolo,5.01,14.2,5.9,909.4143373615775,33.742055727692644,111.54314402668018,13.926426502540934
647,cana,latossolo,6.02,22.8,1.7,465.8276858332662,44.9856994312019,268.14943272354884,95.86914102965132
648,cana,,6.29,26.1,0.2,797.486468511142,61.61185396003427,118.04045859896661,72.53321750455007
649,soja,massape,4.6,26.9,3.6,1257.1742248608234,47.02662100701095,90.0073155470674,3.052921831421492
650,laranja,latossolo,5.59,13.5,5.5,959.4111542983819,40.85673005999359,58.24664911640755,31.581392808104635
651,laranja,latossolo,6.7,25.7,8.4,1038.6799411743773,49.806476894201474,223.23844192152978,28.595605489589456
652,cana,latossolo,6.96,30.1,1.3,882.1666836730063,46.260588135748016,151.37297264075417,79.71345450303855
653,soja,arenoso,5.44,9.4,8.0,855.3114180273743,15.995444384854832,121.24284063213662,2.485383050991292
654,laranja,latossolo,6.9,32.6,8.6,526.5310862600987,55.451387145287384,61.55169387409036,34.504040149485974
655,laranja,misturado,7.4,8.8,1.5,1058.9478434110615,51.11187659920664,126.64494458598219,31.615400167382322
656,soja,argiloso,7.07,17.6,8.5,1115.9362409444752,45.24257698418619,,4.122288531879301
657,soja,latossolo,4.85,8.4,9.9,709.8275429066623,60.935350510843804,21.330749774332958,3.061448065603837
658,laranja,argiloso,6.72,10.1,7.3,864.2289756983386,63.19499046375297,112.100495938047,20.72774867810996
659,laranja,arenoso,5.46,32.6,7.8,837.2517445291419,56.98152992210327,,
660,soja,argiloso,,17.6,9.9,984.0306587972573,32.24548775946699,224.93838282417136,3.224776033039859
661,laranja,arenoso,5.96,19.5,6.1,791.127283698181,32.764333340595606,115.7624599031231,31.14084929534478
662,cana,misturado,4.87,13.8,3.1,1086.2681846366004,61.76003310002975,162.21570581611834,104.43898344791867
663,cana,arenoso,6.68,24.1,8.4,914.2648632248978,16.841641095822002,177.77624428166456,89.65783715757011
664,soja,arenoso,5.47,24.1,6.1,390.11538888306046,42.767287272568296,158.03031490843605,3.366919560218213
665,soja,massape,7.49,18.0,5.8,988.5440550385287,51.59738710546624,257.06701257655055,3.3920011145222357
666,soja,latossolo,7.44,17.0,2.5,1099.270197518157,18.74388396828743,170.3852523274772,2.645100725614134
667,cana,latossolo,6.47,,7.6,669.5876679470123,48.51514858275449,218.13097745778225,98.29645851379657
668,laranja,misturado,4.89,18.3,0.8,981.7453869949148,59.316436148789286,160.89592614573692,33.86043081124581
669,cana,misturado,6.56,21.3,9.2,1265.991933950842,22.716358948447866,28.056671236412086,91.36684029955029
670,laranja,latossolo,4.78,15.6,3.3,922.4132750356478,69.87255310041238,78.45523479861099,20.42297682534584
671,cana,,4.59,29.2,1.3,,29.85254885851635,90.90732904163852,83.54621409835583
672,laranja,latossolo,6.97,18.7,4.4,811.569005952696,53.62104369715545,135.04284856343963,35.19262887696427
673,cana,massape,5.13,21.9,0.4,896.4071423085687,43.746053574620504,274.70485434086345,78.21095604431838
674,soja,misturado,5.64,14.8,6.8,859.0757424147309,46.042734355506774,171.74468777252707,3.773701220765464
675,cana,argiloso,7.42,34.7,9.0,822.5759147304886,25.747572964887652,143.6527138761141,85.66115791188224
676,laranja,misturado,5.51,15.9,8.4,870.4555909833848,63.90709443529589,224.31347976933887,31.562519197579803
677,cana,misturado,5.39,28.8,1.3,573.8636438151366,49.888251950253505,62.886979469895095,80.0543030461026
678,cana,arenoso,7.25,19.5,1.3,833.8239731233407,69.31260265354734,,86.012570579748
679,cana,arenoso,4.83,13.6,8.1,1167.561291085357,26.138741691314596,111.76028076359755,90.24058297802654
680,soja,arenoso,6.78,29.6,9.2,707.2619886296334,42.28148049181959,173.88249356808828,
681,cana,arenoso,7.46,17.0,4.6,686.7733457053379,48.14293859553311,203.75017754123803,88.28695754774813
682,,massape,7.2,31.4,5.0,912.242474278951,45.90574720942387,178.28913312163377,2.2245898800812554
683,soja,,6.46,32.7,3.2,922.2366286714489,55.001780170086306,179.2389889931347,3.0593992852712906
684,cana,argiloso,5.44,31.2,8.9,975.4929438107972,42.09122187114186,128.33345284692325,91.52659617236534
685,cana,misturado,5.26,,6.4,877.2522853630722,76.83039069451029,169.24559148696838,98.44315504660673
686,cana,massape,6.96,29.3,2.9,914.3728328916667,45.59763483282269,99.6097277531766,90.67302570159075
687,laranja,argiloso,7.14,19.1,3.0,829.8230452742001,5.0,190.44833610046797,21.048416130845162
688,cana,massape,6.08,31.6,8.9,644.8407689400071,46.26301512509058,119.96381972020075,97.39429754638698
689,soja,massape,5.23,25.2,0.1,885.7216263378698,63.92195977299275,82.70942638197756,2.8443401073909063
690,cana,misturado,4.84,30.5,3.2,1044.9193992884927,31.150408472241992,152.2691661499251,92.3703826170922
691,laranja,latossolo,4.76,21.5,5.5,1003.0109252704668,30.198672162431453,35.21303013931872,22.47083127703571
692,cana,arenoso,,22.4,1.5,551.1515746121426,32.394154404906146,238.46220431976042,75.72152554765411
693,laranja,latossolo,5.76,11.9,0.9,950.3850726618166,28.852847850343064,197.82593981470194,23.21825432034759
694,laranja,misturado,7.22,29.2,8.2,721.4460948285662,37.80897429441009,170.21819101486815,28.694792946408597
695,cana,misturado,6.72,19.3,8.9,1178.4328010442764,58.63945839523831,52.57891527631499,82.65358583650521
696,soja,misturado,5.07,21.5,8.2,965.2539565856761,67.8949909261904,107.98858901559512,3.5035637750522763
697,laranja,,,29.2,9.0,1079.2567920261213,8.636245140941995,152.43350609231112,27.906825806634462
698,cana,latossolo,5.81,24.2,5.5,904.233628882972,39.32318019633814,134.21371373848754,66.78551855695554
699,cana,latossolo,6.23,13.4,8.1,886.7890002205046,,48.686102073151645,88.3097496171757
700,soja,massape,6.71,23.9,3.8,1199.1689835306493,48.04017545077786,71.01425966783152,2.595133739826852
701,laranja,massape,6.92,19.0,6.7,1094.5548793250032,73.49909499934334,133.0143361851853,23.580730034754986
702,laranja,massape,7.03,20.7,9.9,923.5717304495096,14.83959135626899,73.00263608497005,26.180433339604992
703,cana,misturado,5.26,8.8,2.3,860.0667147725204,6.164040979672507,232.28323943299569,79.80155911372427
704,cana,latossolo,4.59,13.7,3.9,558.5650548938261,75.93318786057384,179.67230156434994,65.2310480739277
705,soja,misturado,6.72,15.6,4.8,964.913506974828,56.30150539871005,101.79215344565813,3.848463821415277
706,soja,argiloso,4.82,27.2,1.4,874.779206136057,36.42942619570635,220.1492896809428,3.9592011160226797
707,laranja,massape,5.44,8.3,0.8,1010.7912094164552,47.57398159601932,208.06239532042136,39.25387552154474
708,laranja,misturado,4.51,19.0,8.3,1071.5637683069572,48.648264338416,167.33750138321517,33.73825708744828
709,cana,misturado,6.55,32.9,9.8,1146.5842190094495,36.06718814496031,147.62482599216276,80.25464153451672
710,laranja,argiloso,5.0,11.0,4.0,967.3985821788808,47.12667556037151,132.09157150620962,25.936602395257125
711,soja,arenoso,6.47,21.9,0.9,690.7279069743589,50.32220061990179,117.6036775331006,3.1128424655307096
712,soja,latossolo,7.48,29.2,0.7,470.13728981637337,75.23295392044238,69.79248484752878,4.09425507449031
713,cana,arenoso,4.72,33.4,8.9,735.0600279286417,59.451768334283116,241.69972530587998,83.61350237241807
714,soja,massape,4.73,28.2,4.6,1166.6976999010135,71.08984710363113,118.769206873727,3.807693162768091
715,soja,misturado,5.52,27.5,3.2,1264.698293859888,24.846427744906585,151.69203658273997,3.7765739910877754
716,soja,argiloso,7.1,30.3,4.8,852.419849646165,39.79204110573213,95.38512862196286,3.375819142432348
717,soja,argiloso,5.15,20.0,3.2,607.8081491435298,48.63370475897438,134.4329690034402,2.719343662508198
718,cana,latossolo,5.58,29.8,4.9,770.317284999432,16.183488703005555,321.0466454321845,83.87297633618901
719,cana,arenoso,4.71,8.2,8.6,1127.5611645395743,62.72789007163921,106.44012577528636,86.76359531455543
720,laranja,latossolo,6.79,33.0,5.9,781.7973652945786,54.633146584668935,236.91574647249308,34.38960644951493
721,soja,misturado,5.72,20.0,6.9,1017.8247895335028,39.49262220069204,148.33166897076606,3.3077831648401164
722,laranja,latossolo,6.78,22.9,3.6,933.711660259607,42.24998484748822,190.79630780967875,21.95697218187597
723,cana,argiloso,7.21,14.9,7.4,1042.0006518074108,63.80800333235622,224.6748153237751,96.85491997278046
724,cana,argiloso,5.2,28.0,6.7,1263.6021997894077,33.068430785445514,166.33604306435984,82.26950413003014
725,cana,massape,6.92,10.1,1.2,1017.9562951068676,64.41278024493431,128.8975706171826,54.45700540436157
726,cana,massape,4.68,31.6,5.7,929.3832553275859,41.21941895120568,138.83454130305364,88.89981489492095
727,cana,misturado,7.2,30.4,2.6,1285.6747131617838,56.339940791653746,140.85429110121973,91.00925552944251
728,cana,arenoso,6.45,13.8,8.0,969.9104203250123,46.30146308368481,261.86223341492473,74.88474168561055
729,cana,latossolo,7.12,29.9,4.3,741.4105005336799,78.49790769976778,60.95245337037656,82.69545039252293
730,soja,misturado,4.5,29.2,9.9,1037.493057953897,31.689114148387112,43.756382532432426,3.5630868103895796
731,laranja,massape,5.01,25.1,0.9,989.4911084265941,36.40076066134599,47.756824968133955,29.658924006011414
732,cana,latossolo,5.67,18.1,7.8,838.4195315458801,22.408117834667532,96.36411398565463,66.24811659862002
733,soja,massape,5.64,15.3,6.7,796.4827895067453,28.548642494560184,192.00498463190172,3.801420066598947
734,soja,latossolo,5.18,14.3,7.7,840.3481025370185,55.69692161541774,195.68515754425187,3.98253224781546
735,laranja,arenoso,5.64,16.6,3.1,793.6221284996486,69.00245458297591,113.54984151559755,25.44908056984079
736,cana,misturado,4.89,32.4,4.9,846.8480362574217,57.39721305540415,148.29050834040962,62.08154112492896
737,laranja,latossolo,5.74,10.1,8.0,731.4406795516277,44.919127504097005,83.02208189472991,31.855564034014755
738,cana,argiloso,6.91,30.4,2.3,977.2309376319631,31.595782475159194,88.58686275561791,76.92289072986287
739,soja,argiloso,5.94,17.4,2.3,962.2402627917638,58.476280074407256,184.7920103406927,3.5141795180341
740,soja,latossolo,4.55,22.1,5.5,969.0403554458939,30.770971422212433,212.86104366650383,4.180868186626816
741,soja,latossolo,5.76,29.5,5.2,887.5261321126692,24.76572398541361,121.39087053419144,
742,soja,latossolo,4.58,31.9,2.8,864.4673487949876,40.37296000185143,248.1009072498482,2.98135164807507
743,laranja,argiloso,7.4,17.3,3.0,1188.4011595307031,14.490890746672559,207.93632092716658,27.027602032257754
744,cana,argiloso,4.88,20.5,2.8,913.4811773675606,24.27922688171627,245.50355113533305,100.50014033630731
745,cana,latossolo,6.62,19.2,7.7,1152.7533692110953,73.28985503824231,131.9437158543049,127.66740555463932
746,laranja,massape,7.42,8.4,6.5,700.7168033667373,,241.24117473795872,29.23542593549814
747,cana,massape,6.98,16.0,8.3,1017.8355668402758,27.17777428431283,280.7725583985465,65.41332711130576
748,soja,arenoso,6.6,20.4,9.8,753.0593926679969,46.07749361559996,125.24894799863884,3.1617914502995106
749,,misturado,7.02,19.1,4.7,788.7696143413332,46.858558200450226,140.74985769791482,75.70163816514419
750,soja,massape,7.45,27.5,0.7,817.6188320144897,41.48063553931719,93.13688985561606,3.588634191074316
751,,argiloso,6.36,18.4,0.5,805.0802062792443,14.949393766633271,81.34709423035034,29.884423516494664
752,cana,massape,6.18,21.2,3.0,806.0790687036299,57.72733991456685,82.04691952402231,72.49823958394482
753,laranja,arenoso,,19.6,9.3,1143.455017978113,38.35419900363005,101.31203209276245,23.832572878764346
754,cana,arenoso,6.1,28.0,5.2,909.0822346235279,63.30674283262351,166.48427873913428,80.67931332910794
755,soja,misturado,6.41,31.3,2.7,945.0110778419219,35.327735677067295,103.8480276347189,3.2042566759749
756,laranja,massape,5.85,22.4,4.0,808.5680072897101,59.73741508710865,164.64975327521208,27.78905541915211
757,cana,argiloso,5.16,29.3,6.0,1071.3878607436218,64.44125173619153,165.89070907169713,85.586478582333
758,soja,argiloso,4.86,16.0,,971.011255647784,37.9958658636927,121.79253636753727,3.793940215093815
759,laranja,latossolo,,22.6,1.5,838.2142711300523,58.2067529115847,146.24177372584168,26.018944939892798
760,laranja,argiloso,5.29,17.3,9.8,583.1432214746713,25.071829828254042,118.32525643882123,25.282165798767085
761,cana,misturado,4.64,19.2,5.4,943.2592916803741,48.955342306042404,131.35561360341288,68.93471174932141
762,cana,misturado,6.2,27.8,1.4,1015.1359045070917,,101.46822153214711,82.3136892085897
763,cana,argiloso,5.35,31.8,8.9,704.2304323353308,52.777392689461855,155.04628138696899,88.07435495431659
764,soja,argiloso,6.97,11.3,0.7,840.9210762601675,81.0933588427986,,2.610361455362728
765,cana,,4.72,25.1,9.1,1007.4321002921912,53.61536988436734,80.03604744373227,80.89085687926513
766,laranja,argiloso,,23.7,10.0,585.8143885756465,39.52093121088748,185.60573333091224,33.80147064960022
767,laranja,,6.69,11.2,7.0,770.2295633180221,87.61329589502247,187.6374720771278,31.241530213506053
768,cana,latossolo,6.3,13.7,7.7,975.3817883252802,69.50551526021326,216.70191213864643,89.4811980731295
769,cana,argiloso,4.69,16.4,3.4,1121.003687770322,20.956386573024048,88.5361575237493,92.45454758769405
770,laranja,arenoso,7.13,12.5,9.4,1337.1559624542335,33.237545926075285,121.14436159734079,25.131478650551877
771,soja,arenoso,7.13,14.6,5.3,1291.730953673418,29.427628394380147,163.82972430538337,3.017232085637615
772,cana,latossolo,5.49,15.2,7.3,928.7538964632018,54.68444406763584,119.87760739126438,100.26290536885789
773,cana,argiloso,5.52,17.1,9.2,803.1546237036096,53.56737055225183,184.2547190284693,94.94367255309851
774,laranja,arenoso,7.47,28.2,9.8,1084.6244535541773,53.451778985932485,179.87597324903615,24.26863489184448
775,cana,argiloso,6.38,23.4,8.3,791.2814152552685,20.55135810751574,178.75772137146396,62.45531248386416
776,soja,argiloso,6.09,34.6,3.0,747.5809430108698,35.42862680092426,237.58003399825586,3.0097937806078727
777,laranja,argiloso,7.01,19.2,9.7,838.94678952698,42.760721179145335,188.64462446750696,30.717671137329567
778,cana,massape,5.36,28.4,6.3,813.8653399645787,17.67119176018917,159.23346668888558,77.10087828732124
779,laranja,argiloso,5.79,31.5,9.3,982.5261246131752,31.92258350163164,138.38787080420778,29.65033905400258
780,cana,massape,5.3,26.3,6.8,,65.34650565248599,142.56815350939104,102.03724664678678
781,cana,latossolo,6.87,19.1,3.1,917.024411459563,21.688860030456173,86.1473907695956,83.88367506648311
782,cana,arenoso,6.22,28.3,3.7,1218.990690281064,66.82890740577722,,87.80752183581855
783,soja,arenoso,6.48,13.5,5.5,924.4281428148096,61.36723638803254,177.82536766386383,3.573961542599826
784,soja,arenoso,5.26,16.8,7.9,1203.3484576243554,,223.41797625378393,2.8671662966689855
